month,narrative,reporter_code,true_theme
13,no injury sustained spotter reversing seatbelt investigation initiated spotter employee was forklift pedestrian,vehicle_incidents,vehicle_incidents
13,object scaffold first aid administered during routine operations employee was deck below tool goggles lanyard,dropped_objects,dropped_objects
13,fell impact tool employee was scaffold height during routine operations at the facility stairs,dropped_objects,dropped_objects
13,eyewash no injury sustained acid reported to supervisor eyewash chemical vapor during routine operations splash,chemical_exposure,chemical_exposure
13,work was stopped wet surface no injury sustained cable footing tool slip handrail investigation initiated,slips_trips,slips_trips
13,no injury sustained collision seatbelt pedestrian reported to supervisor forklift during routine operations corrosive blind spot,vehicle_incidents,vehicle_incidents
13,sds skin contact point vapor chemical no injury sustained reported to supervisor employee was splash,dropped_objects,chemical_exposure
13,stairs lifting plan no injury sustained tagline banksman crane during routine operations investigation initiated shackle,lifting_ops,lifting_ops
13,tagline blind spot collision speed no injury sustained seatbelt spotter at the facility first aid administered,vehicle_incidents,vehicle_incidents
13,blind spot collision work was stopped forklift vehicle reported to supervisor crane employee was reversing,vehicle_incidents,vehicle_incidents
13,at the facility handrail slip during routine operations housekeeping work was stopped footing chemical mud,slips_trips,slips_trips
13,work was stopped finger investigation initiated wrench hand at the facility caught between glove point,hand_injuries,hand_injuries
13,reported to supervisor footing stairs tool trip investigation initiated employee was handrail cable,slips_trips,slips_trips
13,tagline during routine operations banksman at the facility swing lifting plan crane load no injury sustained,lifting_ops,lifting_ops
13,sds investigation initiated acid exposure skin contact reported to supervisor corrosive employee was hand,chemical_exposure,chemical_exposure
13,work was stopped barricade tool height no injury sustained impact wrench at the facility fell,lifting_ops,dropped_objects
13,no injury sustained object lanyard tool fell reported to supervisor dropped first aid administered impact,dropped_objects,dropped_objects
13,hand at the facility point wrench acid caught between investigation initiated during routine operations valve handwheel,hand_injuries,hand_injuries
13,during routine operations investigation initiated deck below fell height barricade speed tool employee was,vehicle_incidents,dropped_objects
13,investigation initiated corrosive vapor chemical splash swing employee was at the facility skin contact,vehicle_incidents,chemical_exposure
13,fell scaffold during routine operations lanyard dropped first aid administered reversing work was stopped impact,dropped_objects,dropped_objects
13,housekeeping banksman mud slip stairs no injury sustained cable at the facility investigation initiated,slips_trips,slips_trips
13,investigation initiated crane lanyard no injury sustained height object fell barricade at the facility,dropped_objects,dropped_objects
13,point glove at the facility laceration hand first aid administered employee was finger lift,hand_injuries,hand_injuries
13,trip walkway reported to supervisor cable employee was wet surface mud no injury sustained housekeeping,slips_trips,slips_trips
13,shackle lift load employee was at the facility lifting plan no injury sustained lifting plan sling,lifting_ops,lifting_ops
13,during routine operations speed pedestrian collision work was stopped reversing spotter splash first aid administered,vehicle_incidents,vehicle_incidents
13,finger speed pinch point hand during routine operations caught between at the facility work was stopped,hand_injuries,hand_injuries
13,cable handrail blind spot no injury sustained housekeeping employee was slip at the facility mud,slips_trips,slips_trips
13,work was stopped goggles exposure during routine operations corrosive acid reported to supervisor speed eyewash,vehicle_incidents,chemical_exposure
13,seatbelt chemical spotter reversing pedestrian during routine operations work was stopped vehicle at the facility,vehicle_incidents,vehicle_incidents
13,work was stopped deck below deck below dropped height scaffold investigation initiated tool no injury sustained,dropped_objects,dropped_objects
13,investigation initiated blind spot reported to supervisor first aid administered spotter vehicle footing reversing collision,vehicle_incidents,vehicle_incidents
13,blind spot collision no injury sustained spotter work was stopped wet surface reversing forklift during routine operations,vehicle_incidents,vehicle_incidents
13,deck below lanyard work was stopped object at the facility height scaffold goggles no injury sustained,dropped_objects,dropped_objects
13,exposure tagline at the facility work was stopped goggles employee was chemical corrosive vapor,chemical_exposure,chemical_exposure
13,wet surface banksman employee was first aid administered mud trip handrail reported to supervisor housekeeping,hand_injuries,slips_trips
13,blind spot no injury sustained forklift goggles speed at the facility spotter vehicle during routine operations,vehicle_incidents,vehicle_incidents
13,dropped exposure impact fell at the facility object reported to supervisor deck below work was stopped,dropped_objects,dropped_objects
13,object tool seatbelt first aid administered impact employee was no injury sustained deck below lanyard,slips_trips,dropped_objects
